demand_electricity,electricity_balance,pv,supply_grid_power,heat_pump
-0.0,9.148650900332427,0.0,0.0,-0.0
-0.0,0.2814642726669909,0.0,0.0,-0.0
-0.0,-1.9095733863360649,0.0,0.0,-0.0
-0.0,3.484649542335525,0.0,0.0,-0.0
-0.0,6.858243217669074,0.0,0.0,-0.0
-0.0,4.612615510331844,0.0,0.0,-0.0
-0.0,1.7278045270000861,0.0,0.0,-0.0
-0.0,-2.6196122673337356,0.0,0.0,-0.0
-0.0,-2.886698653001994,0.0,0.0,-0.0
-0.0,-3.644333333329996,0.0,0.0,-0.0
-0.0,-3.457666666667137,0.0,0.0,-0.0
-0.0,-3.420333333331655,0.0,0.0,-0.0
-0.0,-2.8153333333357295,0.0,0.0,-0.0
-0.0,-2.2929999999996653,0.0,0.0,-0.0
-0.0,-2.8456666666661476,0.0,0.0,-0.0
-0.0,-2.5500000000010914,0.0,0.0,-0.0
-0.0,-2.3110000000015134,0.0,0.0,-0.0
-0.0,-1.4200000000000728,0.0,0.0,-0.0
-0.0,-1.6578577806658712,0.0,0.0,-0.0
-0.0,-1.0317604849991415,0.0,0.0,-0.0
-0.0,0.012677447333852676,0.0,0.0,-0.0
-0.0,2.8119240820009903,0.0,0.0,-0.0
-0.0,5.353928047997933,0.0,0.0,-0.0
-0.0,6.6670538306676175,0.0,0.0,-0.0
-0.0,7.293391893666222,0.0,0.0,-0.0
-0.0,8.033080460331261,0.0,0.0,-0.0
-0.0,5.520986759003813,0.0,0.0,-0.0
-0.0,6.0841986086633675,0.0,0.0,-0.0
-0.0,7.029979120669234,0.0,0.0,-0.0
-0.0,5.229898797331392,0.0,0.0,-0.0
-0.0,2.7646963193351333,0.0,0.0,-0.0
-0.0,-0.5275297493348421,0.0,0.0,-0.0
-0.0,-3.5285372166646196,0.0,0.0,-0.0
-0.0,-3.8223333333353366,0.0,0.0,-0.0
-0.0,-3.2289999999993597,0.0,0.0,-0.0
-0.0,-3.6116666666675883,0.0,0.0,-0.0
-0.0,-4.181333333333896,0.0,0.0,-0.0
-0.0,-3.2229999999981374,0.0,0.0,-0.0
-0.0,-2.875,0.0,0.0,-0.0
-0.0,-2.413666666665449,0.0,0.0,-0.0
-0.0,-1.3073333333359187,0.0,0.0,-0.0
-0.0,-1.4349999999994907,0.0,0.0,-0.0
-0.0,-1.4870000000009895,0.0,0.0,-0.0
-0.0,-0.8850772063308255,0.0,0.0,-0.0
-0.0,-0.2878688009991124,0.0,0.0,-0.0
-0.0,3.680291299667151,0.0,0.0,-0.0
-0.0,6.08330110166542,0.0,0.0,-0.0
-0.0,7.826217772000293,0.0,0.0,-0.0
-0.0,7.859182963330548,0.0,0.0,-0.0
-0.0,6.779758835001482,0.0,0.0,-0.0
-0.0,6.5535381343338095,0.0,0.0,-0.0
-0.0,8.318064848999374,0.0,0.0,-0.0
-0.0,7.579191544332311,0.0,0.0,-0.0
-0.0,4.234232711000378,0.0,0.0,-0.0
-0.0,2.480917253335555,0.0,0.0,-0.0
-0.0,0.3610821343334156,0.0,0.0,-0.0
-0.0,-4.8923939009984725,0.0,0.0,-0.0
-0.0,-6.720333333336384,0.0,0.0,-0.0
-0.0,-3.3136666666669043,0.0,0.0,-0.0
-0.0,-3.509666666666817,0.0,0.0,-0.0
-0.0,-3.165999999999258,0.0,0.0,-0.0
-0.0,-2.6903333333320916,0.0,0.0,-0.0
-0.0,-1.934000000001106,0.0,0.0,-0.0
-0.0,-1.4980000000014115,0.0,0.0,-0.0
-0.0,-1.387333333332208,0.0,0.0,-0.0
-0.0,-1.4089999999996508,0.0,0.0,-0.0
-0.0,-1.610000000002401,0.0,0.0,-0.0
-0.0,-0.8495649646647652,0.0,0.0,-0.0
-0.0,-0.22404208000212456,0.0,0.0,-0.0
-0.0,3.0642119993342742,0.0,0.0,-0.0
-0.0,4.6496338426687664,0.0,0.0,-0.0
-0.0,4.2259856916658585,0.0,0.0,-0.0
-0.0,7.080472694000379,0.0,0.0,-0.0
-0.0,5.256065936998981,0.0,0.0,-0.0
-0.0,5.38869076466734,0.0,0.0,-0.0
-0.0,7.731236604666453,0.0,0.0,-0.0
-0.0,3.9726193930019784,0.0,0.0,-0.0
-0.0,0.04244843466467785,0.0,0.0,-0.0
-0.0,-1.0902926216657258,0.0,0.0,-0.0
-0.0,-2.816437780999723,0.0,0.0,-0.0
-0.0,-4.795915768001892,0.0,0.0,-0.0
-0.0,-4.7409999999999854,0.0,0.0,-0.0
-0.0,-4.195999999999913,0.0,0.0,-0.0
-0.0,-3.6216666666659876,0.0,0.0,-0.0
-0.0,-3.5833333333321207,0.0,0.0,-0.0
-0.0,-2.960000000000946,0.0,0.0,-0.0
-0.0,-1.8660000000018044,0.0,0.0,-0.0
-0.0,-1.5216666666656238,0.0,0.0,-0.0
-0.0,-1.4380000000001019,0.0,0.0,-0.0
-0.0,-1.4803333333311457,0.0,0.0,-0.0
-0.0,-1.4480000000021391,0.0,0.0,-0.0
-0.0,-0.8677126283333285,0.0,0.0,-0.0
-0.0,-0.2633371586673121,0.0,0.0,-0.0
-0.0,2.6143207146683887,0.0,0.0,-0.0
-0.0,3.5709952433336483,0.0,0.0,-0.0
-0.0,5.022983665332005,0.0,0.0,-0.0
-0.0,6.028044427666453,0.0,0.0,-0.0
-0.0,5.42548198666884,0.0,0.0,-0.0
-0.0,1.692534068997598,0.0,0.0,-0.0
-0.0,0.0007040680008296718,0.0,0.0,-0.0
-0.0,-0.10631395833270307,0.0,0.0,-0.0
-0.0,-0.9327329973326739,0.0,0.0,-0.0
-0.0,0.10662544966674448,0.0,0.0,-0.0
-0.0,-0.9250354560016736,0.0,0.0,-0.0
-0.0,-3.185666666666293,0.0,0.0,-0.0
-0.0,-5.5666666666675155,0.0,0.0,-0.0
-0.0,-2.8893333333307964,0.0,0.0,-0.0
-0.0,-3.053666666666686,0.0,0.0,-0.0
-0.0,-3.314666666668927,0.0,0.0,-0.0
-0.0,-3.519000000000233,0.0,0.0,-0.0
-0.0,-2.6626666666652454,0.0,0.0,-0.0
-0.0,-2.106999999999971,0.0,0.0,-0.0
-0.0,-1.5216666666674428,0.0,0.0,-0.0
-0.0,-1.3113333333312767,0.0,0.0,-0.0
-0.0,-1.2173333333375922,0.0,0.0,-0.0
-0.0,-0.7728725733312476,0.0,0.0,-0.0
-0.0,0.03467521733484191,0.0,0.0,-0.0
-0.0,3.9991796246646203,0.0,0.0,-0.0
-0.0,6.222877226001003,0.0,0.0,-0.0
-0.0,5.2504183550022265,0.0,0.0,-0.0
-0.0,6.041295267996624,0.0,0.0,-0.0
-0.0,6.0990233783348415,0.0,0.0,-0.0
-0.0,7.383021658000407,0.0,0.0,-0.0
-0.0,7.817234142332136,0.0,0.0,-0.0
-0.0,-0.7948839546669917,0.0,0.0,-0.0
-0.0,-2.5007726966654635,0.0,0.0,-0.0
-0.0,-2.400464260670557,0.0,0.0,-0.0
-0.0,-1.4641923633313059,0.0,0.0,-0.0
-0.0,-2.916333333332659,0.0,0.0,-0.0
-0.0,-3.4346666666660894,0.0,0.0,-0.0
-0.0,-4.718999999999141,0.0,0.0,-0.0
-0.0,-4.4416666666693345,0.0,0.0,-0.0
-0.0,-3.6253333333297633,0.0,0.0,-0.0
-0.0,-2.880333333336239,0.0,0.0,-0.0
-0.0,-1.92433333333247,0.0,0.0,-0.0
-0.0,-1.4419999999990978,0.0,0.0,-0.0
-0.0,-1.4233333333359042,0.0,0.0,-0.0
-0.0,-1.178666666664867,0.0,0.0,-0.0
-0.0,-1.5236666666678502,0.0,0.0,-0.0
-0.0,-1.2650313386663805,0.0,0.0,-0.0
-0.0,-1.0745834556645324,0.0,0.0,-0.0
-0.0,3.685352818332513,0.0,0.0,-0.0
-0.0,4.138785429666541,0.0,0.0,-0.0
-0.0,7.835155556666177,0.0,0.0,-0.0
-0.0,7.262617733334638,0.0,0.0,-0.0
-0.0,7.563898722333066,0.0,0.0,-0.0
-0.0,7.497339259331481,0.0,0.0,-0.0
-0.0,7.440886230335613,0.0,0.0,-0.0
-0.0,7.717134865331991,0.0,0.0,-0.0
-0.0,6.81185154866756,0.0,0.0,-0.0
-0.0,2.178359744998734,0.0,0.0,-0.0
-0.0,-2.6300000000010186,0.0,0.0,-0.0
-0.0,-5.0403572923305635,0.0,0.0,-0.0
-0.0,-3.909333333334871,0.0,0.0,-0.0
-0.0,-3.5566666666654783,0.0,0.0,-0.0
-0.0,-3.7613333333356422,0.0,0.0,-0.0
-0.0,-2.958666666665522,0.0,0.0,-0.0
-0.0,-2.798333333332266,0.0,0.0,-0.0
-0.0,-2.4803333333366027,0.0,0.0,-0.0
-0.0,-1.8096666666660894,0.0,0.0,-0.0
-0.0,-1.498666666666395,0.0,0.0,-0.0
-0.0,-1.469666666662306,0.0,0.0,-0.0
-0.0,-1.6490000000012515,0.0,0.0,-0.0
-0.0,-1.5294462960011788,0.0,0.0,-0.0
-0.0,-1.4193101083344053,0.0,0.0,-0.0
-0.0,-0.5528539666682286,0.0,0.0,-0.0
-0.0,0.5788406016694654,0.0,0.0,-0.0
-0.0,-0.4202051873328778,0.0,0.0,-0.0
-0.0,-0.9187092493327755,0.0,0.0,-0.0
-0.0,-2.816936174669451,0.0,0.0,-0.0
-0.0,-2.3668071803317283,0.0,0.0,-0.0
-0.0,2.3228917203335175,0.0,0.0,-0.0
-0.0,-0.5213869583336339,0.0,0.0,-0.0
-0.0,-1.716914479334318,0.0,0.0,-0.0
-0.0,-1.7395844533308111,0.0,0.0,-0.0
-0.0,-3.168069604003871,0.0,0.0,-0.0
-0.0,-4.6375095789977445,0.0,0.0,-0.0
-0.0,-5.056000000002314,0.0,0.0,-0.0
-0.0,-3.5929999999971187,0.0,0.0,-0.0
-0.0,-4.031000000000859,0.0,0.0,-0.0
-0.0,-3.5420000000012806,0.0,0.0,-0.0
-0.0,-3.2586666666647943,0.0,0.0,-0.0
-0.0,-2.152333333333445,0.0,0.0,-0.0
-0.0,-1.5840000000007421,0.0,0.0,-0.0
-0.0,-1.530333333335875,0.0,0.0,-0.0
-0.0,-1.4543333333294868,0.0,0.0,-0.0
-0.0,-1.354333333332761,0.0,0.0,-0.0
-0.0,-1.42543109100016,0.0,0.0,-0.0
-0.0,-1.039829149668607,0.0,0.0,-0.0
-0.0,-0.6627612219992143,0.0,0.0,-0.0
-0.0,0.39154498566537654,0.0,0.0,-0.0
-0.0,2.7338522243360783,0.0,0.0,-0.0
-0.0,6.4345651603333,0.0,0.0,-0.0
-0.0,0.9868495123317276,0.0,0.0,-0.0
-0.0,4.0359217056661905,0.0,0.0,-0.0
-0.0,3.585905617667806,0.0,0.0,-0.0
-0.0,8.025709439667065,0.0,0.0,-0.0
-0.0,2.395539103999127,0.0,0.0,-0.0
-0.0,1.5750139213338081,0.0,0.0,-0.0
-0.0,-1.303026189667079,0.0,0.0,-0.0
-0.0,-2.849102988667079,0.0,0.0,-0.0
-0.0,-4.677333333333081,0.0,0.0,-0.0
-0.0,-3.516666666668243,0.0,0.0,-0.0
-0.0,-3.2299999999977445,0.0,0.0,-0.0
-0.0,-3.049666666665871,0.0,0.0,-0.0
-0.0,-3.0883333333349583,0.0,0.0,-0.0
-0.0,-2.7906666666676756,0.0,0.0,-0.0
-0.0,-2.219666666667763,0.0,0.0,-0.0
-0.0,-2.398333333328992,0.0,0.0,-0.0
-0.0,-1.6050000000013824,0.0,0.0,-0.0
-0.0,-1.4896666666663805,0.0,0.0,-0.0
-0.0,-0.9952490240008875,0.0,0.0,-0.0
-0.0,-0.13292163966712267,0.0,0.0,-0.0
-0.0,3.667162237332615,0.0,0.0,-0.0
-0.0,4.220847924002896,0.0,0.0,-0.0
-0.0,5.2069674089992874,0.0,0.0,-0.0
-0.0,4.588610430332004,0.0,0.0,-0.0
-0.0,7.384968066000756,0.0,0.0,-0.0
-0.0,6.2894284653332715,0.0,0.0,-0.0
-0.0,7.009430354332281,0.0,0.0,-0.0
-0.0,7.408275250002008,0.0,0.0,-0.0
-0.0,5.191817391663703,0.0,0.0,-0.0
-0.0,2.365610156001644,0.0,0.0,-0.0
-0.0,-2.2618462010025904,0.0,0.0,-0.0
-0.0,-3.7519692759981957,0.0,0.0,-0.0
-0.0,-4.489999999999782,0.0,0.0,-0.0
-0.0,-3.3729999999995925,0.0,0.0,-0.0
-0.0,-3.127666666665391,0.0,0.0,-0.0
-0.0,-2.736333333336006,0.0,0.0,-0.0
-0.0,-2.5639999999966676,0.0,0.0,-0.0
-0.0,-2.4086666666698875,0.0,0.0,-0.0
-0.0,-1.9373333333296614,0.0,0.0,-0.0
-0.0,-1.4893333333347982,0.0,0.0,-0.0
-0.0,-1.4516666666659148,0.0,0.0,-0.0
-0.0,-1.5956666666679666,0.0,0.0,-0.0
-0.0,-1.1067185163327609,0.0,0.0,-0.0
-0.0,-0.5049426876666572,0.0,0.0,-0.0
-0.0,2.657501829331932,0.0,0.0,-0.0
-0.0,7.606783899666,0.0,0.0,-0.0
-0.0,0.9270340270012802,0.0,0.0,-0.0
-0.0,-1.4724033229984574,0.0,0.0,-0.0
-0.0,-3.5302866220033033,0.0,0.0,-0.0
-0.0,-4.12771360499658,0.0,0.0,-0.0
-0.0,1.6642532729994617,0.0,0.0,-0.0
-0.0,3.6448172753294585,0.0,0.0,-0.0
-0.0,5.567784326670235,0.0,0.0,-0.0
-0.0,0.8369807903330377,0.0,0.0,-0.0
-0.0,0.6480338353339827,0.0,0.0,-0.0
-0.0,-3.213340114000364,0.0,0.0,-0.0
-0.0,-4.410333333335075,0.0,0.0,-0.0
-0.0,-2.9129999999986467,0.0,0.0,-0.0
-0.0,-2.4553333333333285,0.0,0.0,-0.0
-0.0,-2.0240000000012515,0.0,0.0,-0.0
-0.0,-2.651333333333241,0.0,0.0,-0.0
-0.0,-3.079666666666526,0.0,0.0,-0.0
-0.0,-1.928666666666686,0.0,0.0,-0.0
-0.0,-1.4420000000009168,0.0,0.0,-0.0
-0.0,-1.4213333333336777,0.0,0.0,-0.0
-0.0,-1.4199999999982538,0.0,0.0,-0.0
-0.0,-0.9056376350010622,0.0,0.0,-0.0
-0.0,-0.4418191346662059,0.0,0.0,-0.0
-0.0,3.464739810999432,0.0,0.0,-0.0
-0.0,4.9752831710003775,0.0,0.0,-0.0
-0.0,5.968247443334246,0.0,0.0,-0.0
-0.0,7.837676507333343,0.0,0.0,-0.0
-0.0,5.215382603999142,0.0,0.0,-0.0
-0.0,6.074837583335716,0.0,0.0,-0.0
-0.0,6.6623174649979315,0.0,0.0,-0.0
-0.0,6.503712245331524,0.0,0.0,-0.0
-0.0,4.622480296667064,0.0,0.0,-0.0
-0.0,1.6049792429997671,0.0,0.0,-0.0
-0.0,0.3529136480007278,0.0,0.0,-0.0
-0.0,-2.678591352665202,0.0,0.0,-0.0
-0.0,-4.355666666668185,0.0,0.0,-0.0
-0.0,-3.7893333333322516,0.0,0.0,-0.0
-0.0,-3.6946666666644887,0.0,0.0,-0.0
-0.0,-3.315666666669131,0.0,0.0,-0.0
-0.0,-3.3053333333336923,0.0,0.0,-0.0
-0.0,-1.7726666666676465,0.0,0.0,-0.0
-0.0,-1.5203333333320188,0.0,0.0,-0.0
-0.0,-1.3019999999978609,0.0,0.0,-0.0
-0.0,-1.5323333333344635,0.0,0.0,-0.0
-0.0,-1.4699999999993452,0.0,0.0,-0.0
-0.0,-1.5531858893335322,0.0,0.0,-0.0
-0.0,-1.7965446060005967,0.0,0.0,-0.0
-0.0,-3.139241579666744,0.0,0.0,-0.0
-0.0,-4.373990616668171,0.0,0.0,-0.0
-0.0,4.677663100668404,0.0,0.0,-0.0
-0.0,6.404866897333051,0.0,0.0,-0.0
-0.0,3.779087928998633,0.0,0.0,-0.0
-0.0,-1.9109574169990542,0.0,0.0,-0.0
-0.0,-3.0829401936699456,0.0,0.0,-0.0
-0.0,-0.7861292713295014,0.0,0.0,-0.0
-0.0,-3.0773830366680683,0.0,0.0,-0.0
-0.0,-2.2475056056682288,0.0,0.0,-0.0
-0.0,-1.8229762699970606,0.0,0.0,-0.0
-0.0,-5.095616316666206,0.0,0.0,-0.0
-0.0,-3.3223333333335177,0.0,0.0,-0.0
-0.0,-3.5670000000027358,0.0,0.0,-0.0
-0.0,-3.6653333333288174,0.0,0.0,-0.0
-0.0,-3.6723333333320625,0.0,0.0,-0.0
-0.0,-2.7010000000045693,0.0,0.0,-0.0
-0.0,-1.6239999999979773,0.0,0.0,-0.0
-0.0,-1.5786666666699603,0.0,0.0,-0.0
-0.0,-1.4626666666626988,0.0,0.0,-0.0
-0.0,-1.4030000000020664,0.0,0.0,-0.0
-0.0,-1.6293333333323972,0.0,0.0,-0.0
-0.0,-1.631600088665653,0.0,0.0,-0.0
-0.0,-0.8547850866673263,0.0,0.0,-0.0
-0.0,3.5191098919988937,0.0,0.0,-0.0
-0.0,4.651940545000786,0.0,0.0,-0.0
-0.0,7.957586060000246,0.0,0.0,-0.0
-0.0,8.062850850666335,0.0,0.0,-0.0
-0.0,7.0155662840021975,0.0,0.0,-0.0
-0.0,2.082213769662843,0.0,0.0,-0.0
-0.0,8.030821680998821,0.0,0.0,-0.0
-0.0,8.37010340966871,0.0,0.0,-0.0
-0.0,6.917385018334215,0.0,0.0,-0.0
-0.0,-0.8437955036676321,0.0,0.0,-0.0
-0.0,-0.00686566766886898,0.0,0.0,-0.0
-0.0,-4.63429046133196,0.0,0.0,-0.0
-0.0,-4.93966666666347,0.0,0.0,-0.0
-0.0,-2.887666666669247,0.0,0.0,-0.0
-0.0,-2.492999999998574,0.0,0.0,-0.0
-0.0,-2.2836666666680685,0.0,0.0,-0.0
-0.0,-2.440666666667312,0.0,0.0,-0.0
-0.0,-2.4143333333322516,0.0,0.0,-0.0
-0.0,-2.3383333333331393,0.0,0.0,-0.0
-0.0,-2.252999999998792,0.0,0.0,-0.0
-0.0,-1.9049999999988358,0.0,0.0,-0.0
-0.0,-1.5056666666678211,0.0,0.0,-0.0
-0.0,-1.19916772999984,0.0,0.0,-0.0
-0.0,-0.4802262770025467,0.0,0.0,-0.0
-0.0,3.489880972335773,0.0,0.0,-0.0
-0.0,6.376172062998313,0.0,0.0,-0.0
-0.0,8.064161828332848,0.0,0.0,-0.0
-0.0,7.822916241667182,0.0,0.0,-0.0
-0.0,4.940788954332266,0.0,0.0,-0.0
-0.0,7.0585765800005085,0.0,0.0,-0.0
-0.0,8.339816677001338,0.0,0.0,-0.0
-0.0,7.089721500998545,0.0,0.0,-0.0
-0.0,4.739389834667805,0.0,0.0,-0.0
-0.0,0.9134644300042636,0.0,0.0,-0.0
-0.0,0.43291460233101464,0.0,0.0,-0.0
-0.0,-3.2611398793342454,0.0,0.0,-0.0
-0.0,-3.160666666668476,0.0,0.0,-0.0
-0.0,-3.6706666666668752,0.0,0.0,-0.0
-0.0,-4.125999999998385,0.0,0.0,-0.0
-0.0,-2.3259999999991123,0.0,0.0,-0.0
-0.0,-2.512333333334027,0.0,0.0,-0.0
-0.0,-2.2496666666665988,0.0,0.0,-0.0
-0.0,-1.6873333333351184,0.0,0.0,-0.0
-0.0,-1.2823333333326445,0.0,0.0,-0.0
-0.0,-1.382000000001426,0.0,0.0,-0.0
-0.0,-1.3689999999987776,0.0,0.0,-0.0
-0.0,-1.493993809666104,0.0,0.0,-0.0
-0.0,-0.43910976299876325,0.0,0.0,-0.0
-0.0,1.0651416616649545,0.0,0.0,-0.0
-0.0,4.224960321330722,0.0,0.0,-0.0
-0.0,3.5668359440025608,0.0,0.0,-0.0
-0.0,5.043218567665696,0.0,0.0,-0.0
-0.0,6.644128498335526,0.0,0.0,-0.0
-0.0,0.4592689953318585,0.0,0.0,-0.0
-0.0,6.315776301332324,0.0,0.0,-0.0
-0.0,7.955053234335249,0.0,0.0,-0.0
-0.0,2.459804088333372,0.0,0.0,-0.0
-0.0,-0.31024738200069857,0.0,0.0,-0.0
-0.0,0.9149522986674428,0.0,0.0,-0.0
-0.0,-3.1156361679997526,0.0,0.0,-0.0
-0.0,-3.831000000003769,0.0,0.0,-0.0
-0.0,-2.826999999997497,0.0,0.0,-0.0
-0.0,-3.2066666666669335,0.0,0.0,-0.0
-0.0,-3.1959999999999127,0.0,0.0,-0.0
-0.0,-2.758333333333212,0.0,0.0,-0.0
-0.0,-2.1643333333322516,0.0,0.0,-0.0
-0.0,-1.5326666666678648,0.0,0.0,-0.0
-0.0,-1.5189999999984138,0.0,0.0,-0.0
-0.0,-1.241666666666788,0.0,0.0,-0.0
-0.0,-1.5583333333361225,0.0,0.0,-0.0
-0.0,-1.5934310249983994,0.0,0.0,-0.0
-0.0,-0.3007145310017316,0.0,0.0,-0.0
-0.0,3.633806005002226,0.0,0.0,-0.0
-0.0,4.820437736333197,0.0,0.0,-0.0
-0.0,3.231245833665697,0.0,0.0,-0.0
-0.0,7.705734549667676,0.0,0.0,-0.0
-0.0,4.925415949667254,0.0,0.0,-0.0
-0.0,-1.598125954332383,0.0,0.0,-0.0
-0.0,0.6235581756649684,0.0,0.0,-0.0
-0.0,-0.08525102399739559,0.0,0.0,-0.0
-0.0,-0.6194978803357736,0.0,0.0,-0.0
-0.0,-2.6515966843342453,0.0,0.0,-0.0
-0.0,-2.69339603133247,0.0,0.0,-0.0
-0.0,-3.3293333333367627,0.0,0.0,-0.0
-0.0,-4.373666666662757,0.0,0.0,-0.0
-0.0,-3.033000000001266,0.0,0.0,-0.0
-0.0,-3.4413333333304763,0.0,0.0,-0.0
-0.0,-3.0833333333357587,0.0,0.0,-0.0
-0.0,-3.1956666666665114,0.0,0.0,-0.0
-0.0,-2.834000000000742,0.0,0.0,-0.0
-0.0,-2.7190000000009604,0.0,0.0,-0.0
-0.0,-2.3863333333338232,0.0,0.0,-0.0
-0.0,-1.4283333333314658,0.0,0.0,-0.0
-0.0,-1.5643333333337068,0.0,0.0,-0.0
-0.0,-1.093203067666002,0.0,0.0,-0.0
-0.0,-0.4021964423316695,0.0,0.0,-0.0
-0.0,1.4739649673308253,0.0,0.0,-0.0
-0.0,-2.0330291459982974,0.0,0.0,-0.0
-0.0,2.020917788998662,0.0,0.0,-0.0
-0.0,5.700187378667515,0.0,0.0,-0.0
-0.0,-0.5553611716662346,0.0,0.0,-0.0
-0.0,3.3597536609978604,0.0,0.0,-0.0
-0.0,1.401077073001935,0.0,0.0,-0.0
-0.0,-2.5390487593359334,0.0,0.0,-0.0
-0.0,-1.5789282689955764,0.0,0.0,-0.0
-0.0,-1.9831391946681558,0.0,0.0,-0.0
-0.0,-3.176763451332761,0.0,0.0,-0.0
-0.0,-3.018339699667923,0.0,0.0,-0.0
-0.0,-5.10133333333215,0.0,0.0,-0.0
-0.0,-3.118000000002212,0.0,0.0,-0.0
-0.0,-3.5349999999980355,0.0,0.0,-0.0
-0.0,-3.5146666666678357,0.0,0.0,-0.0
-0.0,-2.864000000003216,0.0,0.0,-0.0
-0.0,-2.266666666660967,0.0,0.0,-0.0
-0.0,-2.3506666666726233,0.0,0.0,-0.0
-0.0,-1.4743333333299233,0.0,0.0,-0.0
-0.0,-1.5529999999980646,0.0,0.0,-0.0
-0.0,-1.4460000000017317,0.0,0.0,-0.0
-0.0,-0.9964212739998254,0.0,0.0,-0.0
-0.0,-0.5040185743334158,0.0,0.0,-0.0
-0.0,3.240306195000742,0.0,0.0,-0.0
-0.0,4.948194495334695,0.0,0.0,-0.0
-0.0,6.674478549997685,0.0,0.0,-0.0
-0.0,7.721704373667238,0.0,0.0,-0.0
-0.0,6.4400948083321925,0.0,0.0,-0.0
-0.0,4.727499498667806,0.0,0.0,-0.0
-0.0,8.551788699664009,0.0,0.0,-0.0
-0.0,5.33253848600259,0.0,0.0,-0.0
-0.0,3.9306081000006694,0.0,0.0,-0.0
-0.0,-0.32898766833319737,0.0,0.0,-0.0
-0.0,-1.1832535600018335,0.0,0.0,-0.0
-0.0,-4.677663375331321,0.0,0.0,-0.0
-0.0,-3.9373333333332994,0.0,0.0,-0.0
-0.0,-3.273333333334449,0.0,0.0,-0.0
-0.0,-3.0376666666688834,0.0,0.0,-0.0
-0.0,-2.8686666666671954,0.0,0.0,-0.0
-0.0,-3.2426666666651727,0.0,0.0,-0.0
-0.0,-2.6719999999986612,0.0,0.0,-0.0
-0.0,-1.95066666666753,0.0,0.0,-0.0
-0.0,-1.5566666666654783,0.0,0.0,-0.0
-0.0,-1.3910000000014406,0.0,0.0,-0.0
-0.0,-1.594666666665944,0.0,0.0,-0.0
-0.0,-1.4589070313325572,0.0,0.0,-0.0
-0.0,-0.7678535146655221,0.0,0.0,-0.0
-0.0,3.404719841664022,0.0,0.0,-0.0
-0.0,5.25617457633362,0.0,0.0,-0.0
-0.0,6.419318498665742,0.0,0.0,-0.0
-0.0,7.4910201886665995,0.0,0.0,-0.0
-0.0,6.9641916590011785,0.0,0.0,-0.0
-0.0,6.841317242333153,0.0,0.0,-0.0
-0.0,7.662169687001468,0.0,0.0,-0.0
-0.0,6.788066073331757,0.0,0.0,-0.0
-0.0,4.578986979333546,0.0,0.0,-0.0
-0.0,0.2559474749972934,0.0,0.0,-0.0
-0.0,-0.6102606219964204,0.0,0.0,-0.0
-0.0,-4.374070441000655,0.0,0.0,-0.0
-0.0,-6.667999999999665,0.0,0.0,-0.0
-0.0,-5.1956666666665114,0.0,0.0,-0.0
-0.0,-4.960999999999331,0.0,0.0,-0.0
-0.0,-4.805000000000291,0.0,0.0,-0.0
-0.0,-3.420333333331655,0.0,0.0,-0.0
-0.0,-2.414666666667472,0.0,0.0,-0.0
-0.0,-1.8356666666695673,0.0,0.0,-0.0
-0.0,-1.8423333333321352,0.0,0.0,-0.0
-0.0,-1.697666666666919,0.0,0.0,-0.0
-0.0,-1.7286666666641395,0.0,0.0,-0.0
-0.0,-1.326441220667399,0.0,0.0,-0.0
-0.0,-0.9904125186691746,0.0,0.0,-0.0
-0.0,3.576198377335438,0.0,0.0,-0.0
-0.0,0.10644644400007275,0.0,0.0,-0.0
-0.0,6.2678218606631635,0.0,0.0,-0.0
-0.0,3.772091343003872,0.0,0.0,-0.0
-0.0,6.333961176999898,0.0,0.0,-0.0
-0.0,3.0575120313301856,0.0,0.0,-0.0
-0.0,3.8991254033362246,0.0,0.0,-0.0
-0.0,5.6139517699982555,0.0,0.0,-0.0
-0.0,3.264654586335947,0.0,0.0,-0.0
-0.0,0.3842220906662055,0.0,0.0,-0.0
-0.0,-2.782287372669291,0.0,0.0,-0.0
-0.0,-4.008692213998559,0.0,0.0,-0.0
-0.0,-6.2960000000002765,0.0,0.0,-0.0
-0.0,-4.659666666666453,0.0,0.0,-0.0
-0.0,-3.8863333333320043,0.0,0.0,-0.0
-0.0,-3.314666666668927,0.0,0.0,-0.0
-0.0,-3.2269999999989523,0.0,0.0,-0.0
-0.0,-3.0816666666669335,0.0,0.0,-0.0
-0.0,-2.342000000000553,0.0,0.0,-0.0
-0.0,-1.5746666666673264,0.0,0.0,-0.0
-0.0,-1.5190000000002328,0.0,0.0,-0.0
-0.0,-1.3729999999977736,0.0,0.0,-0.0
-0.0,-1.450650419334318,0.0,0.0,-0.0
-0.0,-0.8251485369984868,0.0,0.0,-0.0
-0.0,1.53416434599642,0.0,0.0,-0.0
-0.0,4.271936217000262,0.0,0.0,-0.0
-0.0,3.8541777216705713,0.0,0.0,-0.0
-0.0,4.107591065665783,0.0,0.0,-0.0
-0.0,5.882268509996857,0.0,0.0,-0.0
-0.0,4.111081396669233,0.0,0.0,-0.0
-0.0,-0.3328892553329075,0.0,0.0,-0.0
-0.0,1.15955599766398,0.0,0.0,-0.0
-0.0,5.173183292001134,0.0,0.0,-0.0
-0.0,0.5575545420024008,0.0,0.0,-0.0
-0.0,-0.22993335567062978,0.0,0.0,-0.0
-0.0,-4.834333333330505,0.0,0.0,-0.0
-0.0,-6.487333333332572,0.0,0.0,-0.0
