demand_electricity,electricity_balance,pv,soc,delta_battery,supply_grid_power,heat_pump
-0.0,-5.793000000000802,0.0,0.2,0.0,0.0,-0.0
-0.0,-3.3060000000002674,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.806999999999732,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.6744999999992842,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.0704999999995266,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.6465000000002306,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.6165000000007694,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.586999999999989,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.0400000000000205,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.0024567010000773,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.25430583626749825,-1.2067963614999617,0.0,-0.0
-0.0,0.0,0.0,0.4021363357399882,-3.285122210499776,0.0,-0.0
-0.0,6.0218087409443495,0.0,0.9,-11.063636983555817,0.0,-0.0
-0.0,16.726555903500792,0.0,0.9,0.0,0.0,-0.0
-0.0,16.339342135000564,0.0,0.9,0.0,0.0,-0.0
-0.0,14.720189054498851,0.0,0.9,0.0,0.0,-0.0
-0.0,12.013312441499764,0.0,0.9,0.0,0.0,-0.0
-0.0,11.883784410250836,0.0,0.9,0.0,0.0,-0.0
-0.0,5.145452366499039,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.8157323943334094,1.516816901998632,0.0,-0.0
-0.0,0.0,0.0,0.5953974973750329,3.966028145250776,0.0,-0.0
-0.0,0.0,0.0,0.30006416404169156,5.316000000000145,0.0,-0.0
-0.0,-7.468845047249989,0.0,0.2,1.8011549527504485,0.0,-0.0
-0.0,-6.281999999999357,0.0,0.2,0.0,0.0,-0.0
-0.0,-4.8169999999995525,0.0,0.2,0.0,0.0,-0.0
-0.0,-3.715000000000316,0.0,0.2,0.0,0.0,-0.0
-0.0,-3.518999999999778,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.6630000000009204,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.8959999999993895,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.714999999999691,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.7610000000000243,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.5980000000004682,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.7619999999994322,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.249064219750992,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.3750431874991464,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.2909247490010323,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.3519653934799791,-3.377008743999536,0.0,-0.0
-0.0,2.1517151824455243,0.0,0.9,-12.17854681155602,0.0,-0.0
-0.0,2.481936539914713,0.0,0.9,0.0,0.0,-0.0
-0.0,4.354445674585195,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.7991420036944401,1.815443933500078,0.0,-0.0
-0.0,0.0,0.0,0.7548205157638261,0.7977867827510522,0.0,-0.0
-0.0,0.0,0.0,0.5948131924444173,2.8801318197493586,0.0,-0.0
-0.0,0.0,0.0,0.4511529991111184,2.5858834799993806,0.0,-0.0
-0.0,0.0,0.0,0.2641915960972271,3.3653052542500426,0.0,-0.0
-0.0,-5.105551270250334,0.0,0.2,1.1554487297500873,0.0,-0.0
-0.0,-7.616999999998769,0.0,0.2,0.0,0.0,-0.0
-0.0,-4.766000000000929,0.0,0.2,0.0,0.0,-0.0
-0.0,-4.1299999999992565,0.0,0.2,0.0,0.0,-0.0
-0.0,-4.061000000001798,0.0,0.2,0.0,0.0,-0.0
-0.0,-3.8249999999996476,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.96199999999925,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.1369999999999436,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.5790000000010311,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.4379999999987945,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.578000000001225,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.5960000000000036,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.1599828807487673,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.1770492662501877,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.32087207978744414,-2.686046217498759,0.0,-0.0
-0.0,-0.3080836978258838,0.0,0.2,2.175697436173995,0.0,-0.0
-0.0,0.0,0.0,0.30670848576877524,-2.3712996837505607,0.0,-0.0
-0.0,0.0,0.0,0.3502198480475567,-0.9669191617506989,0.0,-0.0
-0.0,-0.48262648214370646,0.0,0.2,2.70395726485602,0.0,-0.0
-0.0,-2.941185022499824,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.6277196545007246,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.7594878289992153,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.5292572795009804,0.0,0.2,0.0,0.0,-0.0
-0.0,-4.362000000000364,0.0,0.2,0.0,0.0,-0.0
-0.0,-6.132999999998617,0.0,0.2,0.0,0.0,-0.0
-0.0,-7.827000000001418,0.0,0.2,0.0,0.0,-0.0
-0.0,-6.033999999999196,0.0,0.2,0.0,0.0,-0.0
-0.0,-4.262999999999238,0.0,0.2,0.0,0.0,-0.0
-0.0,-4.313999999999453,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.7850000000019577,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.345000000001278,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.9159999999990305,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.873000000000275,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.5479999999986378,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.4170000000003142,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.0069999999998345,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.21889023429124826,-0.4197829842499612,0.0,-0.0
-0.0,0.0,0.0,0.22106492038998735,-0.048326357749757735,0.0,-0.0
-0.0,0.0,0.0,0.38422049382874446,-3.6256794097501572,0.0,-0.0
-0.0,0.0,0.0,0.8534409290412398,-10.427120782499896,0.0,-0.0
-0.0,15.401531803694695,0.0,0.9,-1.0346460213057815,0.0,-0.0
-0.0,8.81980161374905,0.0,0.9,0.0,0.0,-0.0
-0.0,3.8062147779996516,0.0,0.9,0.0,0.0,-0.0
-0.0,8.63034956199999,0.0,0.9,0.0,0.0,-0.0
-0.0,14.644393034501293,0.0,0.9,0.0,0.0,-0.0
-0.0,12.32519020724979,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.8657598497499835,0.6163227045002966,0.0,-0.0
-0.0,0.0,0.0,0.6188294588471841,4.44474703625039,0.0,-0.0
-0.0,0.0,0.0,0.3388294588471798,5.040000000000077,0.0,-0.0
-0.0,-2.931069740749861,0.0,0.2,2.498930259249237,0.0,-0.0
-0.0,-5.17800000000085,0.0,0.2,0.0,0.0,-0.0
-0.0,-4.026999999999475,0.0,0.2,0.0,0.0,-0.0
-0.0,-3.2750000000005457,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.6415000000000646,0.0,0.2,0.0,0.0,-0.0
-0.0,-3.4914999999989504,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.557000000001267,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.6030000000001223,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.5799999999996999,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.5959999999990373,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.6270000000013167,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.4446032524988257,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.3427691392502716,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.22390557872377195,-0.5312350827504877,0.0,-0.0
-0.0,0.0,0.0,0.4758345872637687,-5.598422411999928,0.0,-0.0
-0.0,8.465614551943881,0.0,0.9,-9.42589806080514,0.0,-0.0
-0.0,5.8973243014999515,0.0,0.9,0.0,0.0,-0.0
-0.0,3.8760595772501105,0.0,0.9,0.0,0.0,-0.0
-0.0,8.12182111900126,0.0,0.9,0.0,0.0,-0.0
-0.0,2.172376046998627,0.0,0.9,0.0,0.0,-0.0
-0.0,2.2122384050008903,0.0,0.9,0.0,0.0,-0.0
-0.0,0.9216689867498375,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.6066915482916794,5.279552130749772,0.0,-0.0
-0.0,0.0,0.0,0.3118026594027151,5.308000000001357,0.0,-0.0
-0.0,-5.375552130749,0.0,0.2,2.0124478692488728,0.0,-0.0
-0.0,-5.818000000002144,0.0,0.2,0.0,0.0,-0.0
-0.0,-3.966999999999075,0.0,0.2,0.0,0.0,-0.0
-0.0,-3.2950000000005275,0.0,0.2,0.0,0.0,-0.0
-0.0,-3.3989999999997735,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.7749999999988404,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.7970000000007078,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.5375000000009322,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.4774999999995089,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.6749999999996137,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.8290000000010878,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.22463720883876256,-0.5474935297502793,0.0,-0.0
-0.0,0.0,0.0,0.34037754149003574,-2.5720073922505144,0.0,-0.0
-0.0,0.0,0.0,0.5114575969400368,-3.801779010000023,0.0,-0.0
-0.0,9.823434060445098,0.0,0.9,-8.634275623554737,0.0,-0.0
-0.0,17.54226594175069,0.0,0.9,0.0,0.0,-0.0
-0.0,13.528854128748998,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.5548333333333606,6.21299999999951,0.0,-0.0
-0.0,8.084230937379415,0.0,0.9,-7.670370370369765,0.0,-0.0
-0.0,5.970591836751969,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.8239197066110853,1.3694452810004651,0.0,-0.0
-0.0,0.0,0.0,0.6754733813471414,2.6720338547509903,0.0,-0.0
-0.0,0.0,0.0,0.45208772697211747,4.020941778750432,0.0,-0.0
-0.0,-1.583420914500843,0.0,0.2,4.537579085498114,0.0,-0.0
-0.0,-9.396999999999707,0.0,0.2,0.0,0.0,-0.0
-0.0,-4.963000000000648,0.0,0.2,0.0,0.0,-0.0
-0.0,-4.528999999999428,0.0,0.2,0.0,0.0,-0.0
-0.0,-4.375999999999522,0.0,0.2,0.0,0.0,-0.0
-0.0,-3.6020000000013392,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.4165000000004966,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.9324999999978445,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.6040000000009513,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.5895000000000439,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.7475000000007412,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.5686475832497897,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.25294951250040015,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.22599912816877574,-0.5777584037505721,0.0,-0.0
-0.0,0.0,0.0,0.39353980725881166,-3.723126202000798,0.0,-0.0
-0.0,0.0,0.0,0.5055855276462523,-2.4899048974986817,0.0,-0.0
-0.0,0.0,0.0,0.7606723519325171,-5.6685960952503285,0.0,-0.0
-0.0,4.013475565195368,0.0,0.9,-3.0961699570551735,0.0,-0.0
-0.0,4.960218951999845,0.0,0.9,0.0,0.0,-0.0
-0.0,3.3183045232492128,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.869409168222276,0.5506349719990314,0.0,-0.0
-0.0,0.0,0.0,0.814876222791748,0.9815930177495045,0.0,-0.0
-0.0,0.0,0.0,0.6424371576111765,3.103903173250288,0.0,-0.0
-0.0,0.0,0.0,0.3437998213055849,5.3754720535006495,0.0,-0.0
-0.0,-2.6826032164977245,0.0,0.2,2.588396783500528,0.0,-0.0
-0.0,-6.545000000002005,0.0,0.2,0.0,0.0,-0.0
-0.0,-4.651999999997997,0.0,0.2,0.0,0.0,-0.0
-0.0,-4.838000000000648,0.0,0.2,0.0,0.0,-0.0
-0.0,-3.643000000000939,0.0,0.2,0.0,0.0,-0.0
-0.0,-3.7430000000003925,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.4489999999984775,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.956000000000813,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.7299999999991087,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.6985000000020138,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.671499999998332,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.8760000000005448,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.21362121377753693,-0.30269363950082073,0.0,-0.0
-0.0,0.0,0.0,0.30492215763496855,-2.0289098634984803,0.0,-0.0
-0.0,0.0,0.0,0.562821473899979,-5.731095917000232,0.0,-0.0
-0.0,3.762160124943045,0.0,0.9,-7.4928561355560195,0.0,-0.0
-0.0,12.872789433251597,0.0,0.9,0.0,0.0,-0.0
-0.0,8.296081970999577,0.0,0.9,0.0,0.0,-0.0
-0.0,2.007853910751487,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.8549621390693798,0.8106814967511646,0.0,-0.0
-0.0,0.6045539032359591,0.0,0.9,-1.0008413540137835,0.0,-0.0
-0.0,4.437332038999659,0.0,0.9,0.0,0.0,-0.0
-0.0,3.2014952982505007,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.7243052146944307,3.1625061355002475,0.0,-0.0
-0.0,0.0,0.0,0.32613854802779385,7.166999999999462,0.0,-0.0
-0.0,-7.9605061354995925,0.0,0.2,2.2704938645002892,0.0,-0.0
-0.0,-5.079000000000974,0.0,0.2,0.0,0.0,-0.0
-0.0,-5.709999999999013,0.0,0.2,0.0,0.0,-0.0
-0.0,-4.380000000001928,0.0,0.2,0.0,0.0,-0.0
-0.0,-3.1019999999996344,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.747000000000412,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.353999999997768,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.7870000000002617,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.447000000000912,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.5269999999998163,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.843881870000128,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.4848528554993071,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.31730843724968166,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.20471521155499556,-0.10478247899990104,0.0,-0.0
-0.0,0.0,0.0,0.339394943697415,-2.992882936498211,0.0,-0.0
-0.0,0.0,0.0,0.7758664299986655,-9.699366362250009,0.0,-0.0
-0.0,1.5043975391938837,0.0,0.9,-2.758523777807432,0.0,-0.0
-0.0,12.049848366749988,0.0,0.9,0.0,0.0,-0.0
-0.0,12.072930775000211,0.0,0.9,0.0,0.0,-0.0
-0.0,7.320803860501266,0.0,0.9,0.0,0.0,-0.0
-0.0,7.7561910104974725,0.0,0.9,0.0,0.0,-0.0
-0.0,1.9335263082510914,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.8664968327499724,0.603057010500498,0.0,-0.0
-0.0,0.0,0.0,0.5753301660834138,5.240999999998054,0.0,-0.0
-0.0,-1.5730570104999797,0.0,0.2,6.755942989501449,0.0,-0.0
-0.0,-6.10000000000025,0.0,0.2,0.0,0.0,-0.0
-0.0,-4.481000000000108,0.0,0.2,0.0,0.0,-0.0
-0.0,-3.3170000000002346,0.0,0.2,0.0,0.0,-0.0
-0.0,-3.882000000000858,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.6054999999973916,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.914500000000203,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.8920000000008486,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.6329999999994695,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.606000000001245,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.129897275750726,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.6068477944981756,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.3656404538974588,-3.680898975499084,0.0,-0.0
-0.0,0.0,0.0,0.5723812971312274,-4.594240960750415,0.0,-0.0
-0.0,0.0,0.0,0.8640162257937043,-6.480776192499485,0.0,-0.0
-0.0,6.5356285726939465,0.0,0.9,-0.7996394268065722,0.0,-0.0
-0.0,1.9701839894992978,0.0,0.9,0.0,0.0,-0.0
-0.0,5.261889940249904,0.0,0.9,0.0,0.0,-0.0
-0.0,5.258823611000838,0.0,0.9,0.0,0.0,-0.0
-0.0,1.2253148279996988,0.0,0.9,0.0,0.0,-0.0
-0.0,1.550600000750377,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.7449408984999698,2.791063827000544,0.0,-0.0
-0.0,0.0,0.0,0.4771024161527455,4.821092682250037,0.0,-0.0
-0.0,-2.506156509250382,0.0,0.2,4.98784349074942,0.0,-0.0
-0.0,-9.10499999999979,0.0,0.2,0.0,0.0,-0.0
-0.0,-7.06099999999924,0.0,0.2,0.0,0.0,-0.0
-0.0,-4.235000000001492,0.0,0.2,0.0,0.0,-0.0
-0.0,-3.9369999999998986,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.7530000000001564,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.4260000000003856,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.824999999999818,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.7149999999992362,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.7154999999997926,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.7615000000009788,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.6600012044993433,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.23144888341999983,-0.6988640759999962,0.0,-0.0
-0.0,0.0,0.0,0.322371289302514,-2.0204979085003147,0.0,-0.0
-0.0,0.0,0.0,0.6757601858750253,-7.85308659050025,0.0,-0.0
-0.0,10.763451993944658,0.0,0.9,-4.983106980554995,0.0,-0.0
-0.0,17.578214093250022,0.0,0.9,0.0,0.0,-0.0
-0.0,16.696547553249328,0.0,0.9,0.0,0.0,-0.0
-0.0,15.88914734500081,0.0,0.9,0.0,0.0,-0.0
-0.0,5.565826333998629,0.0,0.9,0.0,0.0,-0.0
-0.0,4.278365300500771,0.0,0.9,0.0,0.0,-0.0
-0.0,6.702695635750003,0.0,0.9,0.0,0.0,-0.0
-0.0,2.831310269250673,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.7873489014583073,2.0277197737504693,0.0,-0.0
-0.0,0.0,0.0,0.5613489014583714,4.067999999998847,0.0,-0.0
-0.0,-0.9387197737504364,0.0,0.2,6.5042802262506845,0.0,-0.0
-0.0,-5.3070000000006985,0.0,0.2,0.0,0.0,-0.0
-0.0,-4.540999999998803,0.0,0.2,0.0,0.0,-0.0
-0.0,-3.6180000000008476,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.9524999999996453,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.292500000000473,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.968999999998914,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.9695000000006078,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.6394999999999982,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.6309999999996307,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.4117473882501452,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.2454077587474266,-1.0090613054983688,0.0,-0.0
-0.0,0.0,0.0,0.3190699334336711,-1.6369372152498782,0.0,-0.0
-0.0,0.0,0.0,0.5525328990800306,-5.188065903252433,0.0,-0.0
-0.0,11.470288945195096,0.0,0.9,-7.721491131554876,0.0,-0.0
-0.0,20.451929028249367,0.0,0.9,0.0,0.0,-0.0
-0.0,22.495059673250122,0.0,0.9,0.0,0.0,-0.0
-0.0,16.700762230999512,0.0,0.9,0.0,0.0,-0.0
-0.0,19.38809822900124,0.0,0.9,0.0,0.0,-0.0
-0.0,18.300632829998573,0.0,0.9,0.0,0.0,-0.0
-0.0,13.016646170250905,0.0,0.9,0.0,0.0,-0.0
-0.0,9.230744568750037,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.6223723368610802,4.997297936500557,0.0,-0.0
-0.0,0.0,0.0,0.3950390035277919,4.091999999999189,0.0,-0.0
-0.0,-4.4972979365000105,0.0,0.2,3.510702063500255,0.0,-0.0
-0.0,-5.860000000001037,0.0,0.2,0.0,0.0,-0.0
-0.0,-4.376999999999725,0.0,0.2,0.0,0.0,-0.0
-0.0,-3.5370000000000346,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.5079999999989013,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.2470000000002983,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.8829999999998108,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.604000000000724,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.5040000000001328,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.77599999999984,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.0590000000008786,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.2893915919995196,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.25363375262755267,-1.1918611695011705,0.0,-0.0
-0.0,0.0,0.0,0.43816980215002266,-4.100801100499333,0.0,-0.0
-0.0,0.0,0.0,0.6874921841600317,-5.540497378000199,0.0,-0.0
-0.0,8.981152611694858,0.0,0.9,-4.7223959075548505,0.0,-0.0
-0.0,5.8582266502504945,0.0,0.9,0.0,0.0,-0.0
-0.0,1.5983150367490455,0.0,0.9,0.0,0.0,-0.0
-0.0,4.249439298500452,0.0,0.9,0.0,0.0,-0.0
-0.0,7.562595165249609,0.0,0.9,0.0,0.0,-0.0
-0.0,11.352442185500248,0.0,0.9,0.0,0.0,-0.0
-0.0,0.4362559667499334,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.7721069605971955,2.3020747092504807,0.0,-0.0
-0.0,0.0,0.0,0.4556625161528317,5.6959999999985484,0.0,-0.0
-0.0,-1.3180747092493292,0.0,0.2,4.601925290750971,0.0,-0.0
-0.0,-5.3009999999997035,0.0,0.2,0.0,0.0,-0.0
-0.0,-4.636000000000649,0.0,0.2,0.0,0.0,-0.0
-0.0,-3.8299999999999272,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.4199999999998454,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.467000000000553,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.7779999999997929,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.7029999999995196,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.5750000000000457,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.6770000000003622,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.3658176197498835,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.25041707333749363,-1.120379407499858,0.0,-0.0
-0.0,0.0,0.0,0.2599569904025023,-0.21199815700019325,0.0,-0.0
-0.0,0.9860073706932542,0.0,0.9,-14.223177991055504,0.0,-0.0
-0.0,20.736386074000468,0.0,0.9,0.0,0.0,-0.0
-0.0,17.615268690500113,0.0,0.9,0.0,0.0,-0.0
-0.0,20.873059408500716,0.0,0.9,0.0,0.0,-0.0
-0.0,25.625129430249288,0.0,0.9,0.0,0.0,-0.0
-0.0,16.190926182250763,0.0,0.9,0.0,0.0,-0.0
-0.0,22.684536973248772,0.0,0.9,0.0,0.0,-0.0
-0.0,14.101729356750472,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.880977018236169,0.3424136717489571,0.0,-0.0
-0.0,0.16384112366444645,0.0,0.9,-0.4227329280851322,0.0,-0.0
-0.0,0.0,0.0,0.64083333333331,4.665000000000419,0.0,-0.0
-0.0,0.0,0.0,0.321166666666636,5.754000000000133,0.0,-0.0
-0.0,-2.7079999999999935,0.0,0.2,2.180999999999448,0.0,-0.0
-0.0,-5.52100000000064,0.0,0.2,0.0,0.0,-0.0
-0.0,-4.395999999999731,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.7879999999997835,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.33400000000006,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.6800000000007458,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.7909999999992576,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.4669999999991885,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.6390000000010332,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.4811088182501417,0.0,0.2,0.0,0.0,-0.0
-0.0,-0.10943206874950877,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.27730993469380116,-1.7179985487511364,0.0,-0.0
-0.0,1.2515885809444625,0.0,0.9,-13.837557006804417,0.0,-0.0
-0.0,19.78991109499936,0.0,0.9,0.0,0.0,-0.0
-0.0,23.95167880600017,0.0,0.9,0.0,0.0,-0.0
-0.0,13.22779658425188,0.0,0.9,0.0,0.0,-0.0
-0.0,22.528387173498757,0.0,0.9,0.0,0.0,-0.0
-0.0,18.717828227499353,0.0,0.9,0.0,0.0,-0.0
-0.0,5.398667632250087,0.0,0.9,0.0,0.0,-0.0
-0.0,5.084967673000181,0.0,0.9,0.0,0.0,-0.0
-0.0,0.9507439527506673,0.0,0.9,0.0,0.0,-0.0
-0.0,0.0,0.0,0.6747770605415964,4.054012910251266,0.0,-0.0
-0.0,0.0,0.0,0.3150654281804869,6.474809382499971,0.0,-0.0
-0.0,-4.603822292750963,0.0,0.2,2.0711777072487636,0.0,-0.0
-0.0,-4.557999999998174,0.0,0.2,0.0,0.0,-0.0
-0.0,-5.20200000000159,0.0,0.2,0.0,0.0,-0.0
-0.0,-3.8139999999996235,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.833000000000311,0.0,0.2,0.0,0.0,-0.0
-0.0,-2.8709999999982756,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.7540000000017242,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.7270000000005439,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.5669999999997797,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.6009999999989761,0.0,0.2,0.0,0.0,-0.0
-0.0,-1.2968917387508312,0.0,0.2,0.0,0.0,-0.0
-0.0,0.0,0.0,0.24535523529876863,-1.0078941177504142,0.0,-0.0
-0.0,0.0,0.0,0.35977179510876484,-2.5425902179999156,0.0,-0.0
-0.0,3.2643415056945733,0.0,0.9,-12.005071219805224,0.0,-0.0
-0.0,19.589473143249805,0.0,0.9,0.0,0.0,-0.0
-0.0,22.113020876250495,0.0,0.9,0.0,0.0,-0.0
-0.0,22.052087198748765,0.0,0.9,0.0,0.0,-0.0
-0.0,19.928241035252395,0.0,0.9,0.0,0.0,-0.0
-0.0,20.66267698224835,0.0,0.9,0.0,0.0,-0.0
-0.0,19.940983035500015,0.0,0.9,0.0,0.0,-0.0
-0.0,3.675440425750579,0.0,0.9,0.0,0.0,-0.0
-0.0,1.0882174789998327,0.0,0.9,0.0,0.0,-0.0
-0.0,1.3668220649991742,0.0,0.9,0.0,0.0,-0.0
